clients,queue_size,run,client_id,avg_latency_ns,p50_latency_ns,p99_latency_ns
64,4,1,38,40703.3,40697,47009
64,4,1,39,40589.7,40612.4,45530.8
64,4,1,40,40664.7,40677,45959
64,4,1,41,40591.1,40584.2,45770.8
64,4,1,42,40782.4,40785.2,45335.3
64,4,1,43,40557,40569.7,44573.5
64,4,1,44,40657.9,40700.6,44818
64,4,1,45,40527,40478.8,46098.1
64,4,1,46,40757.9,40769.7,46609.9
64,4,1,47,40647.4,40529.7,45970.8
64,4,1,48,40688.3,40716.1,45018
64,4,1,49,40566.1,40615.1,44620.7
64,4,1,50,40708.3,40730.6,45766.2
64,4,1,51,40579.7,40571.5,45588.1
64,4,1,52,40657.4,40573.3,44868
64,4,1,53,40516.1,40527,45066.2
64,4,1,54,40715.1,40711.5,45483.5
64,4,1,55,40680.6,40638.8,44652.6
64,4,1,56,40661.1,40685.1,45052.6
64,4,1,57,40539.2,40540.6,47104.5
64,4,1,58,40691.1,40720.6,45387.1
64,4,1,59,40720.6,40733.3,46637.2
64,4,1,60,40705.1,40672.4,45836.2
64,4,1,61,40503.8,40435.1,44144.4
64,4,1,62,40818.8,40835.2,44850.8
64,4,1,63,40461,40495.1,44316.2
64,4,2,0,44573.8,41162.3,45613.4
64,4,2,1,44595.6,41130.5,45138.8
64,4,2,2,40927.8,41143.3,45283.4
64,4,2,3,40999.6,41208.7,45818
64,4,2,4,40998.3,41219.6,45806.1
64,4,2,5,40949.2,41113.3,45725.2
64,4,2,6,41071.9,41245.1,47505.3
64,4,2,7,41094.6,41274.2,47088.9
64,4,2,8,40889.2,41097.8,47104.4
64,4,2,9,40745.5,40987.8,44846.1
64,4,2,10,41183.7,41357.8,45681.6
64,4,2,11,40757.8,40957.8,47308
64,4,2,12,40943.7,41203.3,45517
64,4,2,13,40899.2,41124.2,45852.5
64,4,2,14,40981,41258.7,45757.1
64,4,2,15,40983.2,41189.6,47255.3
64,4,2,16,40941,41184.2,45714.3
64,4,2,17,40947.3,41169.6,45761.6
64,4,2,18,41038.3,41280.5,45508.9
64,4,2,19,40849.2,41082.3,45044.3
64,4,2,20,40995.1,41186,45131.6
64,4,2,21,40852.3,41090.5,45280.7
64,4,2,22,41020.5,41270.5,45678.9
64,4,2,23,40811.9,41057.8,46388.9
64,4,2,24,40737.8,40943.2,46673.4
64,4,2,25,41062.8,41151.4,46271.6
64,4,2,26,41041.4,41286.9,45546.1
64,4,2,27,40943.7,41161.4,44955.2
64,4,2,28,40910.5,41125.1,46459.8
64,4,2,29,40846,41068.7,45816.1
64,4,2,30,41030.5,41276,45330.7
64,4,2,31,41054.6,41237.8,47828
64,4,2,32,40855.1,41078.7,45503.4
64,4,2,33,40908.7,41141.4,46025.2
64,4,2,34,41057.8,41266.9,45573.4
64,4,2,35,40915.1,41129.6,46146.2
64,4,2,36,40860.5,41079.6,46428
64,4,2,37,40854.2,41089.6,45535.2
64,4,2,38,41032.8,41264.2,46171.6
64,4,2,39,40923.2,41145.1,45936.1
64,4,2,40,40893.7,41096,45644.3
64,4,2,41,40825.1,41029.6,45648
64,4,2,42,40997.3,41229.6,45778.9
64,4,2,43,40953.2,41156,47818.9
64,4,2,44,40957.8,41188.7,44927
64,4,2,45,40972.8,41176,45889.8
64,4,2,46,41103.7,41353.3,45664.3
64,4,2,47,40809.2,41033.3,45527
64,4,2,48,40976,41105.1,45067
64,4,2,49,40904.2,41106.9,46161.6
64,4,2,50,41080.1,41291.4,46668.9
64,4,2,51,40897.8,41105.1,45728
64,4,2,52,40925.5,41145.1,45982.5
64,4,2,53,41010.1,41100.5,45520.7
64,4,2,54,41031.9,41259.6,47133.5
64,4,2,55,40897.3,41146.9,45994.3
64,4,2,56,40941,41200.5,45077
64,4,2,57,41223.3,41205.1,45076.1
64,4,2,58,41019.2,41244.2,46567.1
64,4,2,59,40978.7,41158.7,45409.8
64,4,2,60,41077.3,41212.3,44848.8
64,4,2,61,40851.9,41113.3,45226.1
64,4,2,62,41077.3,41299.6,45817.1
64,4,2,63,41023.7,41136,46618.9
64,4,3,0,43451.9,39758.6,45695.2
64,4,3,1,39570.9,39717.7,43956.1
64,4,3,2,39739.1,39887.7,43767
64,4,3,3,39645.5,39751.4,44702.4
64,4,3,4,39691.4,39833.2,43793.3
64,4,3,5,39599.5,39672.3,46377
64,4,3,6,39782.3,39886.8,44781.5
64,4,3,7,39655.9,39756.8,43845.1
64,4,3,8,39746.8,39873.2,43850.6
64,4,3,9,39755.5,39764.1,44087
64,4,3,10,39818.2,39922.3,43804.2
64,4,3,11,39576.8,39704.1,43707
64,4,3,12,39707.3,39828.6,43962.4
64,4,3,13,39616.8,39743.2,43902.4
64,4,3,14,39670.5,39783.2,44396.1
64,4,3,15,39580.9,39667.7,45652.5
64,4,3,16,39578.2,39724.1,43515.1
64,4,3,17,39686.4,39788.6,43964.2
64,4,3,18,39864.5,39989.6,43708.8
64,4,3,19,39650.9,39728.6,44060.6
64,4,3,20,39711.8,39840.5,43760.6
64,4,3,21,39537.3,39657.7,43966.1
64,4,3,22,39811.4,39945,43406
64,4,3,23,39550,39703.2,43466
64,4,3,24,39584.1,39686.8,43401.5
64,4,3,25,39592.3,39719.5,43608.8
64,4,3,26,39795.9,39855,43987.9
64,4,3,27,39590,39673.2,45683.4
64,4,3,28,39632.3,39710.5,43491.5
64,4,3,29,39437.3,39563.2,43596
64,4,3,30,39842.3,39955,44213.3
64,4,3,31,39602.3,39717.7,43920.6
64,4,3,32,39652.7,39783.2,43641.5
64,4,3,33,39635.9,39766.8,43841.5
64,4,3,34,39826.4,39964.1,43650.6
64,4,3,35,39644.1,39743.2,45300.6
64,4,3,36,39640.5,39785,44047
64,4,3,37,39551.8,39656.8,43830.6
64,4,3,38,39766.8,39882.3,44354.2
64,4,3,39,39601.8,39655.9,43507.9
64,4,3,40,39546.8,39646.8,43480.6
64,4,3,41,39596.4,39705.9,44143.3
64,4,3,42,39847.7,39895.9,44603.3
64,4,3,43,39530.9,39647.7,43633.3
64,4,3,44,39640.9,39785.9,44553.3
64,4,3,45,39574.1,39697.7,44214.2
64,4,3,46,39794.1,39882.3,44865.2
64,4,3,47,39591.8,39709.5,43327.8
64,4,3,48,39630.4,39761.4,43685.1
64,4,3,49,39544.1,39687.7,43594.2
64,4,3,50,39774.5,39845,44385.2
64,4,3,51,39625,39716.8,44984.3
64,4,3,52,39708.6,39842.3,44012.4
64,4,3,53,39567.7,39709.5,43842.4
64,4,3,54,39838.2,39962.3,44360.6
64,4,3,55,39736.8,39764.1,43887.9
64,4,3,56,39681.8,39805,43421.5
64,4,3,57,39611.8,39713.2,43914.2
64,4,3,58,39723.6,39854.1,43449.7
64,4,3,59,39623.2,39744.1,43357.9
64,4,3,60,39627.7,39755.9,43747.9
64,4,3,61,39599.5,39714.1,44418.8
64,4,3,62,39652.3,39799.5,43403.3
64,4,3,63,39643.2,39785.9,43631.5
