time_sec,clients,run,throughput
22,16,3,10825069
23,16,3,10808938
24,16,3,10807496
25,16,3,10812494
26,16,3,10809319
27,16,3,10828122
28,16,3,10806733
29,16,3,10806164
30,16,3,10802368
31,16,3,10824410
32,16,3,10826712
33,16,3,10815303
34,16,3,10801602
35,16,3,10810683
36,16,3,10816912
37,16,3,10812133
38,16,3,10805150
39,16,3,10808614
40,16,3,10780092
41,16,3,10809138
42,16,3,10810963
43,16,3,10814214
44,16,3,10816799
45,16,3,10811625
46,16,3,10801572
47,16,3,10810561
48,16,3,10806388
49,16,3,10833102
50,16,3,10814343
51,16,3,10804383
52,16,3,10802763
53,16,3,10804467
54,16,3,10821624
55,16,3,10806776
56,16,3,10803130
57,16,3,10805675
58,16,3,10803454
59,16,3,10798229
60,16,3,10816506
61,16,3,62480
1,32,1,10027232
2,32,1,9841766
3,32,1,9705092
4,32,1,9396529
5,32,1,9241380
6,32,1,8940160
7,32,1,8807464
8,32,1,8490081
9,32,1,8495341
10,32,1,8480345
11,32,1,10532757
12,32,1,11080434
13,32,1,11067866
14,32,1,11082315
15,32,1,10967095
16,32,1,10703567
17,32,1,10698059
18,32,1,10700427
19,32,1,10563723
20,32,1,10281555
21,32,1,10851485
22,32,1,11471549
23,32,1,11357541
24,32,1,11083118
25,32,1,10957123
26,32,1,10698386
27,32,1,10690122
28,32,1,10700642
29,32,1,10712352
30,32,1,10697542
31,32,1,10555868
32,32,1,10267430
33,32,1,10128104
34,32,1,9840820
35,32,1,9698826
36,32,1,9400867
37,32,1,9404170
38,32,1,9416506
39,32,1,9411679
40,32,1,9407421
41,32,1,9253057
42,32,1,10831920
43,32,1,11342677
44,32,1,11088859
45,32,1,11077379
46,32,1,11085494
47,32,1,10974283
48,32,1,10699328
49,32,1,10555057
50,32,1,10294053
51,32,1,10163309
52,32,1,10705023
53,32,1,11475445
54,32,1,11456420
55,32,1,11346422
56,32,1,11081939
57,32,1,10952651
58,32,1,10702778
59,32,1,10695684
60,32,1,10702921
61,32,1,109728
1,32,2,3194983
2,32,2,3118522
3,32,2,3082347
4,32,2,3073911
5,32,2,3085846
6,32,2,3052513
7,32,2,3061729
8,32,2,3124697
9,32,2,3149262
10,32,2,3174955
11,32,2,3096492
12,32,2,3069751
13,32,2,3265515
14,32,2,3252800
15,32,2,3238327
16,32,2,3222901
17,32,2,3221909
18,32,2,3208883
19,32,2,3104631
20,32,2,3090496
21,32,2,3092624
22,32,2,3079359
23,32,2,3083210
24,32,2,3053247
25,32,2,3079922
26,32,2,3109692
27,32,2,3521901
28,32,2,3175837
29,32,2,3088557
30,32,2,2981501
31,32,2,2979278
32,32,2,2964928
33,32,2,3012747
34,32,2,3076895
35,32,2,3068754
36,32,2,3045437
37,32,2,3044566
38,32,2,3073022
39,32,2,3082760
40,32,2,3088574
41,32,2,3062292
42,32,2,2994590
43,32,2,2998810
44,32,2,3045526
45,32,2,3031731
46,32,2,3037119
47,32,2,3034042
48,32,2,3131038
49,32,2,3056914
50,32,2,3043167
51,32,2,3048384
52,32,2,3012029
53,32,2,3018583
54,32,2,3086624
55,32,2,3093765
56,32,2,3082763
57,32,2,3099770
58,32,2,4045788
59,32,2,3088497
60,32,2,3048864
61,32,2,30592
1,32,3,9972537
2,32,3,9845180
3,32,3,9716492
4,32,3,9427589
5,32,3,9306662
6,32,3,8995429
7,32,3,8866423
8,32,3,8552823
9,32,3,8437421
10,32,3,8123266
11,32,3,7988778
12,32,3,7684376
13,32,3,7556977
14,32,3,7231011
15,32,3,7083929
16,32,3,6754904
17,32,3,6618792
18,32,3,9462317
19,32,3,10959859
20,32,3,10956201
21,32,3,10855514
22,32,3,10599351
23,32,3,10484653
24,32,3,10225845
25,32,3,10113575
26,32,3,9845426
27,32,3,9721145
28,32,3,10096275
29,32,3,10874342
30,32,3,10604743
31,32,3,10481746
32,32,3,10223659
33,32,3,10095433
34,32,3,9821675
35,32,3,9704088
36,32,3,9418649
37,32,3,9294187
38,32,3,8989875
39,32,3,8855665
40,32,3,8549740
41,32,3,8550443
42,32,3,8551246
43,32,3,8421573
44,32,3,8115542
45,32,3,7990332
46,32,3,7677475
47,32,3,7536087
48,32,3,7218146
49,32,3,9711246
50,32,3,10591366
51,32,3,10469567
52,32,3,10210211
53,32,3,10104610
54,32,3,9825641
55,32,3,9820445
56,32,3,9823871
57,32,3,9711908
58,32,3,9431310
59,32,3,10126271
60,32,3,10960593
61,32,3,107744
1,64,1,4803351
2,64,1,4881648
3,64,1,4879183
4,64,1,4881913
5,64,1,4871711
6,64,1,4880872
7,64,1,4884613
8,64,1,4888575
9,64,1,4884629
10,64,1,4885739
11,64,1,4886038
12,64,1,4884010
13,64,1,4886301
14,64,1,4884550
15,64,1,4887759
16,64,1,4886234
17,64,1,4885649
18,64,1,4883512
19,64,1,4942250
20,64,1,4882616
21,64,1,4884025
22,64,1,4882878
23,64,1,4885601
24,64,1,4883825
25,64,1,4884862
26,64,1,4883191
27,64,1,4885034
28,64,1,4885628
29,64,1,4888491
30,64,1,4883648
31,64,1,4884987
32,64,1,4881765
33,64,1,4882432
34,64,1,5185254
35,64,1,4881855
36,64,1,4878517
37,64,1,4881534
38,64,1,4878140
39,64,1,4881967
40,64,1,4880565
41,64,1,4881080
42,64,1,4880692
43,64,1,4881446
44,64,1,4878651
45,64,1,4882927
46,64,1,4880563
47,64,1,4882493
48,64,1,4871928
49,64,1,4882044
50,64,1,4983864
51,64,1,4882550
52,64,1,4882360
53,64,1,4886144
54,64,1,4881452
55,64,1,4880404
56,64,1,4880567
57,64,1,4885432
58,64,1,4883712
59,64,1,4882218
60,64,1,4881459
61,64,1,88576
1,64,2,4755172
2,64,2,4824149
3,64,2,4820045
4,64,2,5723547
5,64,2,4821641
6,64,2,4821742
7,64,2,4819833
8,64,2,4821150
9,64,2,4820140
10,64,2,4821711
11,64,2,4824188
12,64,2,4820867
13,64,2,4820102
14,64,2,4823284
15,64,2,4819332
16,64,2,4820592
17,64,2,4815858
18,64,2,4821289
19,64,2,4923569
20,64,2,4818089
21,64,2,4820287
22,64,2,4818433
23,64,2,4817255
24,64,2,4818281
25,64,2,4817377
26,64,2,4817890
27,64,2,4819509
28,64,2,4818490
29,64,2,4820224
30,64,2,4818932
31,64,2,4817278
32,64,2,4820006
33,64,2,4817960
34,64,2,4818998
35,64,2,6167813
36,64,2,4820678
37,64,2,4818364
38,64,2,4819360
39,64,2,4818240
40,64,2,4818821
41,64,2,4819946
42,64,2,4820658
43,64,2,4816365
44,64,2,4820729
45,64,2,4817525
46,64,2,4821680
47,64,2,4820224
48,64,2,4818804
49,64,2,4815164
50,64,2,4948531
51,64,2,4817311
52,64,2,4818922
53,64,2,4817343
54,64,2,4821667
55,64,2,4820982
56,64,2,4820775
57,64,2,4819511
58,64,2,4821011
59,64,2,4820920
60,64,2,4820770
61,64,2,81792
1,64,3,4925043
2,64,3,4992463
3,64,3,4992324
4,64,3,5792772
5,64,3,5573578
6,64,3,4991089
7,64,3,4992190
8,64,3,4991135
9,64,3,4995341
10,64,3,4992746
11,64,3,4996039
12,64,3,4992621
13,64,3,4991419
14,64,3,4989773
15,64,3,4992510
16,64,3,4991825
17,64,3,4994403
18,64,3,4991293
19,64,3,4992909
20,64,3,5077289
21,64,3,4995368
22,64,3,4990896
23,64,3,4991987
24,64,3,4989822
25,64,3,4992811
26,64,3,4989427
27,64,3,4992954
28,64,3,4990827
29,64,3,4993749
30,64,3,4991031
31,64,3,4994404
32,64,3,4988210
33,64,3,4994040
34,64,3,4991467
35,64,3,5243951
36,64,3,4988649
37,64,3,4992751
38,64,3,4991742
39,64,3,4992946
40,64,3,4989707
41,64,3,4992634
42,64,3,4991932
43,64,3,4992093
44,64,3,4989043
45,64,3,4991908
46,64,3,4981354
47,64,3,4989176
48,64,3,4990652
49,64,3,4990844
50,64,3,4989419
51,64,3,5071340
52,64,3,4989631
53,64,3,4992948
54,64,3,4991295
55,64,3,4990114
56,64,3,4985573
57,64,3,4992995
58,64,3,4991296
59,64,3,4992682
60,64,3,4988029
61,64,3,90816
