time_sec,clients,run,throughput
31,8,1,7723990
32,8,1,7722260
33,8,1,7725451
34,8,1,7722823
35,8,1,7726156
36,8,1,7725650
37,8,1,7724926
38,8,1,7722277
39,8,1,7724760
40,8,1,7722956
41,8,1,7727344
42,8,1,7720470
43,8,1,7723656
44,8,1,7722475
45,8,1,7724630
46,8,1,7719204
47,8,1,7725225
48,8,1,7722202
49,8,1,7723926
50,8,1,7723622
51,8,1,7725769
52,8,1,7722915
53,8,1,7724346
54,8,1,7723662
55,8,1,7723415
56,8,1,7722911
57,8,1,7723479
58,8,1,7721320
59,8,1,7725012
60,8,1,7722728
61,8,1,29380
1,8,2,7939885
2,8,2,7982929
3,8,2,7983054
4,8,2,7981595
5,8,2,7981465
6,8,2,7985196
7,8,2,7978453
8,8,2,7980672
9,8,2,7984664
10,8,2,7985982
11,8,2,7985358
12,8,2,7986324
13,8,2,7983319
14,8,2,7990152
15,8,2,7985316
16,8,2,7989751
17,8,2,7987291
18,8,2,7987925
19,8,2,7982092
20,8,2,7987733
21,8,2,7984230
22,8,2,7989121
23,8,2,7985120
24,8,2,7990587
25,8,2,7984919
26,8,2,7990430
27,8,2,7983793
28,8,2,7986194
29,8,2,7986424
30,8,2,7989038
31,8,2,7985968
32,8,2,7987249
33,8,2,7984405
34,8,2,7988976
35,8,2,7983127
36,8,2,7989617
37,8,2,7983436
38,8,2,7986518
39,8,2,7983710
40,8,2,7986100
41,8,2,7983389
42,8,2,7988794
43,8,2,7983554
44,8,2,7986736
45,8,2,7983883
46,8,2,7990207
47,8,2,7983925
48,8,2,7984946
49,8,2,7988536
50,8,2,7987929
51,8,2,7984992
52,8,2,7985759
53,8,2,7984868
54,8,2,7985783
55,8,2,7986057
56,8,2,7986265
57,8,2,7984523
58,8,2,7984937
59,8,2,7985594
60,8,2,7987490
61,8,2,25301
1,8,3,7760842
2,8,3,7892206
3,8,3,7897916
4,8,3,7899518
5,8,3,7902355
6,8,3,7896272
7,8,3,7901486
8,8,3,7899776
9,8,3,7900487
10,8,3,7902121
11,8,3,7905782
12,8,3,7905373
13,8,3,7905690
14,8,3,7903663
15,8,3,7904327
16,8,3,7902744
17,8,3,7905169
18,8,3,7902129
19,8,3,7904248
20,8,3,7899311
21,8,3,7904306
22,8,3,7904711
23,8,3,7902343
24,8,3,7902236
25,8,3,7906218
26,8,3,7902364
27,8,3,7903730
28,8,3,7899134
29,8,3,7901836
30,8,3,7904152
31,8,3,7903042
32,8,3,7903634
33,8,3,7906111
34,8,3,7903425
35,8,3,7903077
36,8,3,7903657
37,8,3,7904878
38,8,3,7901164
39,8,3,7903840
40,8,3,7902840
41,8,3,7904391
42,8,3,7901104
43,8,3,7903185
44,8,3,7896748
45,8,3,7902490
46,8,3,7904111
47,8,3,7902384
48,8,3,7900648
49,8,3,7904533
50,8,3,7900307
51,8,3,7905283
52,8,3,7902377
53,8,3,7901236
54,8,3,7902390
55,8,3,7904490
56,8,3,7903923
57,8,3,7902338
58,8,3,7898601
59,8,3,7901088
60,8,3,7901149
61,8,3,21716
1,16,1,11120457
2,16,1,10872570
3,16,1,10867185
4,16,1,10874450
5,16,1,10870538
6,16,1,10875046
7,16,1,10872020
8,16,1,10875814
9,16,1,10872689
10,16,1,10872629
11,16,1,10872460
12,16,1,10876418
13,16,1,10871692
14,16,1,10871656
15,16,1,10871093
16,16,1,10870290
17,16,1,10868198
18,16,1,10874931
19,16,1,10868722
20,16,1,10874125
21,16,1,10868569
22,16,1,10873049
23,16,1,10873285
24,16,1,10871570
25,16,1,10867430
26,16,1,10871187
27,16,1,10868599
28,16,1,10870338
29,16,1,10869409
30,16,1,10866238
31,16,1,10863222
32,16,1,10865639
33,16,1,10861123
34,16,1,10863817
35,16,1,10861706
36,16,1,10865001
37,16,1,10862615
38,16,1,10863651
39,16,1,10860367
40,16,1,10864499
41,16,1,10862794
42,16,1,10863418
43,16,1,10862311
44,16,1,10865761
45,16,1,10860224
46,16,1,10863999
47,16,1,10861600
48,16,1,10863497
49,16,1,10862330
50,16,1,10860796
51,16,1,10861376
52,16,1,10861426
53,16,1,10862220
54,16,1,10861359
55,16,1,10862750
56,16,1,10862910
57,16,1,10861242
58,16,1,10865371
59,16,1,10861831
60,16,1,10864327
61,16,1,41724
1,16,2,11183055
2,16,2,11345040
3,16,2,11340053
4,16,2,11347333
5,16,2,11339666
6,16,2,11342321
7,16,2,11344271
8,16,2,11349795
9,16,2,11343768
10,16,2,11343906
11,16,2,11342910
12,16,2,11348227
13,16,2,11342180
14,16,2,11347505
15,16,2,11341518
16,16,2,11346174
17,16,2,11345176
18,16,2,11347857
19,16,2,11342591
20,16,2,11349206
21,16,2,11344079
22,16,2,11348194
23,16,2,11340704
24,16,2,11347751
25,16,2,11342287
26,16,2,11345245
27,16,2,11340249
28,16,2,11346540
29,16,2,11341649
30,16,2,11342184
31,16,2,11339813
32,16,2,11343670
33,16,2,11337085
34,16,2,11345677
35,16,2,11336670
36,16,2,11341493
37,16,2,11341118
38,16,2,11342054
39,16,2,11336835
40,16,2,11342368
41,16,2,11342072
42,16,2,11337563
43,16,2,11336938
44,16,2,11341413
45,16,2,11336764
46,16,2,11342296
47,16,2,11337041
48,16,2,11337008
49,16,2,11334773
50,16,2,11337642
51,16,2,11337442
52,16,2,11339683
53,16,2,11330780
54,16,2,11341234
55,16,2,11334780
56,16,2,11338733
57,16,2,11336333
58,16,2,11337400
59,16,2,11336141
60,16,2,11340779
61,16,2,49487
1,16,3,11473739
2,16,3,11149049
3,16,3,11150254
4,16,3,11153779
5,16,3,11151293
6,16,3,11148829
7,16,3,11153443
8,16,3,11147867
9,16,3,11152241
10,16,3,11152526
11,16,3,11148965
12,16,3,11150623
13,16,3,11149523
14,16,3,11142217
15,16,3,11149046
16,16,3,11147978
17,16,3,11145327
18,16,3,11141535
19,16,3,11146627
20,16,3,11141517
21,16,3,11140448
22,16,3,11136919
23,16,3,11136857
24,16,3,11136868
25,16,3,11138447
26,16,3,11137879
27,16,3,11136570
28,16,3,11136944
29,16,3,11139044
30,16,3,11137670
31,16,3,11140199
32,16,3,11138371
33,16,3,11140470
34,16,3,11137216
35,16,3,11141361
36,16,3,11139218
37,16,3,11136498
38,16,3,11132432
39,16,3,11137408
40,16,3,11133564
41,16,3,11134453
42,16,3,11132866
43,16,3,11134715
44,16,3,11132422
45,16,3,11134733
46,16,3,11130454
47,16,3,11136584
48,16,3,11132793
49,16,3,11135302
50,16,3,11130171
51,16,3,11135062
52,16,3,11130292
53,16,3,11135119
54,16,3,11133372
55,16,3,11137565
56,16,3,11134514
57,16,3,11131015
58,16,3,11124899
59,16,3,11128476
60,16,3,11127309
61,16,3,50914
1,32,1,8851265
2,32,1,8720348
3,32,1,8432330
4,32,1,8281531
5,32,1,7982270
6,32,1,7833700
7,32,1,7519656
8,32,1,7000851
9,32,1,6580269
10,32,1,6406548
11,32,1,6042401
12,32,1,5877026
13,32,1,5140432
14,32,1,4770957
15,32,1,4773312
16,32,1,4775140
17,32,1,4772129
18,32,1,4788038
19,32,1,4785880
20,32,1,4786643
21,32,1,4781224
22,32,1,4779770
23,32,1,4782396
24,32,1,4783761
25,32,1,4776448
26,32,1,4775899
27,32,1,4776930
28,32,1,4782472
29,32,1,4784590
30,32,1,4783310
31,32,1,4784671
32,32,1,4780981
33,32,1,4776173
34,32,1,4783064
35,32,1,4786597
36,32,1,4782735
37,32,1,4776608
38,32,1,4778262
39,32,1,4780299
40,32,1,4784529
41,32,1,4773905
42,32,1,4776753
43,32,1,4786786
44,32,1,4779808
45,32,1,4775274
46,32,1,4781571
47,32,1,4771049
48,32,1,4775362
49,32,1,4782583
50,32,1,4782702
51,32,1,4778687
52,32,1,4784192
53,32,1,4782176
54,32,1,4785575
55,32,1,4775655
56,32,1,4772699
57,32,1,4774734
58,32,1,4775347
59,32,1,4772862
60,32,1,4775155
61,32,1,34908
1,32,2,9062373
2,32,2,8763645
3,32,2,8621709
4,32,2,8307737
5,32,2,8176856
6,32,2,7853943
7,32,2,7714282
8,32,2,7419603
9,32,2,7273021
10,32,2,6922350
11,32,2,6781231
12,32,2,6433026
13,32,2,6298149
14,32,2,5171924
15,32,2,4717382
16,32,2,4712478
17,32,2,4704023
18,32,2,4699501
19,32,2,4702830
20,32,2,4712746
21,32,2,4705794
22,32,2,4711836
23,32,2,4706348
24,32,2,4706267
25,32,2,4707027
26,32,2,4709830
27,32,2,4704901
28,32,2,4706089
29,32,2,4705166
30,32,2,4704832
31,32,2,4703669
32,32,2,4712787
33,32,2,4726770
34,32,2,4708517
35,32,2,4710232
36,32,2,4714841
37,32,2,4711996
38,32,2,4703397
39,32,2,4706331
40,32,2,4699567
41,32,2,4711755
42,32,2,4694863
43,32,2,4710960
44,32,2,4704984
45,32,2,4712955
46,32,2,4719039
47,32,2,4707848
48,32,2,4694777
49,32,2,4702634
50,32,2,4702707
51,32,2,4695793
52,32,2,4704100
53,32,2,4706098
54,32,2,4703929
55,32,2,4703344
56,32,2,4706202
57,32,2,4698105
58,32,2,4709766
59,32,2,4707998
60,32,2,4707487
61,32,2,34208
1,32,3,10550163
2,32,3,10527142
3,32,3,10526525
4,32,3,10518687
5,32,3,10217490
6,32,3,10096639
7,32,3,9791851
8,32,3,9658900
9,32,3,9655422
10,32,3,9656079
11,32,3,9325108
12,32,3,9190671
13,32,3,8855380
14,32,3,8715509
15,32,3,8382739
16,32,3,8251836
17,32,3,7901089
18,32,3,7776258
19,32,3,7771542
20,32,3,7773296
21,32,3,7405305
22,32,3,7268258
23,32,3,7260728
24,32,3,7270172
25,32,3,6879069
26,32,3,6727401
27,32,3,6343376
28,32,3,6189139
29,32,3,5758375
30,32,3,5649370
31,32,3,5176405
32,32,3,5001477
33,32,3,4998258
34,32,3,5009862
35,32,3,5012097
36,32,3,5005825
37,32,3,5009517
38,32,3,5007521
39,32,3,5007505
40,32,3,5004992
41,32,3,5019939
42,32,3,5013760
43,32,3,5014477
44,32,3,5014678
45,32,3,5001056
46,32,3,5001609
47,32,3,5000143
48,32,3,5011362
49,32,3,5003744
50,32,3,5009629
51,32,3,5006106
52,32,3,5004056
53,32,3,5009151
54,32,3,5018603
55,32,3,5011391
56,32,3,5011481
57,32,3,5005613
58,32,3,5012549
59,32,3,5014179
60,32,3,5012458
61,32,3,43456
1,64,1,4695606
2,64,1,2488554
3,64,1,2496538
4,64,1,2511006
5,64,1,2449477
6,64,1,2439303
7,64,1,2488100
8,64,1,2426060
9,64,1,2427318
10,64,1,2423449
11,64,1,2453815
12,64,1,2464240
13,64,1,2526133
14,64,1,2547735
15,64,1,2570793
16,64,1,2544378
17,64,1,2589188
18,64,1,2567360
19,64,1,2560619
20,64,1,2528896
21,64,1,2530851
22,64,1,2562619
23,64,1,2579959
24,64,1,2570491
25,64,1,2569850
26,64,1,2569463
27,64,1,2562871
28,64,1,2544374
29,64,1,2536248
30,64,1,2546300
31,64,1,2504922
32,64,1,2467901
33,64,1,2468916
34,64,1,2475196
35,64,1,2459772
36,64,1,2458938
37,64,1,2459004
38,64,1,2468414
39,64,1,2475387
40,64,1,2474368
41,64,1,2475432
42,64,1,2464639
43,64,1,2456797
44,64,1,2448128
45,64,1,2449283
46,64,1,2448528
47,64,1,2448858
48,64,1,2447797
49,64,1,2473978
50,64,1,2479551
51,64,1,2494010
52,64,1,2494907
53,64,1,2480975
54,64,1,2517820
55,64,1,2528186
56,64,1,2548979
57,64,1,2554501
58,64,1,2524465
59,64,1,2490825
60,64,1,2475968
61,64,1,31296
1,64,2,4906085
2,64,2,4998165
3,64,2,5008296
4,64,2,5000504
5,64,2,4999340
6,64,2,4994892
7,64,2,5007654
8,64,2,4998137
9,64,2,4998663
10,64,2,5001328
11,64,2,5006634
12,64,2,4997995
13,64,2,5003188
14,64,2,4998157
15,64,2,5003736
16,64,2,4999704
17,64,2,5004170
18,64,2,5005338
19,64,2,5009232
20,64,2,5005840
21,64,2,5009042
22,64,2,5007588
23,64,2,5004525
24,64,2,5003417
25,64,2,5004220
26,64,2,5001249
27,64,2,5003262
28,64,2,4994547
29,64,2,5000838
30,64,2,4996296
31,64,2,4999619
32,64,2,4997844
33,64,2,4998831
34,64,2,4998881
35,64,2,5007691
36,64,2,5003367
37,64,2,5007483
38,64,2,5003469
39,64,2,5007892
40,64,2,5008355
41,64,2,5011493
42,64,2,5004720
43,64,2,5009941
44,64,2,5005796
45,64,2,5004560
46,64,2,5002606
47,64,2,5004177
48,64,2,5000860
49,64,2,5008494
50,64,2,5001280
51,64,2,5002434
52,64,2,5002291
53,64,2,5001496
54,64,2,5004211
55,64,2,5004508
56,64,2,5001350
57,64,2,5005231
58,64,2,5006715
59,64,2,5009037
60,64,2,4999885
61,64,2,66176
1,64,3,2419055
2,64,3,2414027
3,64,3,2418880
4,64,3,2423487
5,64,3,2384511
6,64,3,2362715
7,64,3,2363251
8,64,3,2364095
9,64,3,2364029
10,64,3,2364187
11,64,3,2371002
12,64,3,2365336
13,64,3,2349751
14,64,3,2355161
15,64,3,2350346
16,64,3,2350318
17,64,3,2350517
18,64,3,2370487
19,64,3,2365371
20,64,3,2366847
21,64,3,2365878
22,64,3,2368955
23,64,3,2383349
24,64,3,2378622
25,64,3,2374650
26,64,3,2374976
27,64,3,2374009
28,64,3,2376909
29,64,3,2384506
30,64,3,2384832
31,64,3,2384123
32,64,3,2384447
33,64,3,2374580
34,64,3,2371951
35,64,3,2375096
36,64,3,2376704
37,64,3,2367154
38,64,3,2375092
39,64,3,2394422
40,64,3,2377727
41,64,3,2366838
42,64,3,2365595
43,64,3,2365430
44,64,3,2371028
45,64,3,2375934
46,64,3,2376506
47,64,3,2375454
48,64,3,2362875
49,64,3,2340560
50,64,3,2339776
51,64,3,2338037
52,64,3,2340607
53,64,3,2352376
54,64,3,2376382
55,64,3,2372922
56,64,3,2373504
57,64,3,2373671
58,64,3,2374142
59,64,3,2372524
60,64,3,2374015
61,64,3,30976
