clients,queue_size,run,client_id,avg_latency_ns,p50_latency_ns,p99_latency_ns
16,1024,1,14,1.83697e+06,1.83642e+06,1.85237e+06
16,1024,1,15,1.83701e+06,1.83642e+06,1.85238e+06
16,1024,2,0,1.87934e+06,1.87915e+06,1.8932e+06
16,1024,2,1,1.87938e+06,1.87901e+06,1.89307e+06
16,1024,2,2,1.87942e+06,1.87905e+06,1.89294e+06
16,1024,2,3,1.87937e+06,1.87909e+06,1.89324e+06
16,1024,2,4,1.87941e+06,1.87905e+06,1.89301e+06
16,1024,2,5,1.87956e+06,1.87909e+06,1.89307e+06
16,1024,2,6,1.87924e+06,1.87905e+06,1.89314e+06
16,1024,2,7,1.87924e+06,1.87901e+06,1.89287e+06
16,1024,2,8,1.87932e+06,1.87907e+06,1.89305e+06
16,1024,2,9,1.87931e+06,1.87906e+06,1.89301e+06
16,1024,2,10,1.87929e+06,1.87897e+06,1.89294e+06
16,1024,2,11,1.87925e+06,1.87901e+06,1.89303e+06
16,1024,2,12,1.87942e+06,1.87908e+06,1.89309e+06
16,1024,2,13,1.87947e+06,1.87896e+06,1.89302e+06
16,1024,2,14,1.87931e+06,1.87899e+06,1.89301e+06
16,1024,2,15,1.87943e+06,1.87904e+06,1.89304e+06
16,1024,3,0,1.81536e+06,1.81483e+06,1.82964e+06
16,1024,3,1,1.81543e+06,1.81478e+06,1.82999e+06
16,1024,3,2,1.81534e+06,1.81474e+06,1.82977e+06
16,1024,3,3,1.8153e+06,1.81483e+06,1.82957e+06
16,1024,3,4,1.81541e+06,1.81484e+06,1.82966e+06
16,1024,3,5,1.8153e+06,1.81481e+06,1.82971e+06
16,1024,3,6,1.81539e+06,1.81478e+06,1.82948e+06
16,1024,3,7,1.81546e+06,1.81472e+06,1.82975e+06
16,1024,3,8,1.8154e+06,1.81484e+06,1.82961e+06
16,1024,3,9,1.81522e+06,1.81471e+06,1.82971e+06
16,1024,3,10,1.81532e+06,1.81476e+06,1.82958e+06
16,1024,3,11,1.8154e+06,1.81479e+06,1.82966e+06
16,1024,3,12,1.81546e+06,1.81479e+06,1.82982e+06
16,1024,3,13,1.8155e+06,1.81475e+06,1.82964e+06
16,1024,3,14,1.8154e+06,1.81483e+06,1.82949e+06
16,1024,3,15,1.8154e+06,1.81478e+06,1.82959e+06
32,1024,1,0,6.16815e+06,7.01485e+06,7.06711e+06
32,1024,1,1,6.16699e+06,7.01487e+06,7.06518e+06
32,1024,1,2,6.16426e+06,7.01482e+06,7.06694e+06
32,1024,1,3,6.16661e+06,7.01515e+06,7.06694e+06
32,1024,1,4,6.16456e+06,7.01522e+06,7.06532e+06
32,1024,1,5,6.16458e+06,7.01504e+06,7.06744e+06
32,1024,1,6,6.16349e+06,7.0148e+06,7.0671e+06
32,1024,1,7,6.16637e+06,7.01499e+06,7.06678e+06
32,1024,1,8,6.16591e+06,7.01514e+06,7.06652e+06
32,1024,1,9,6.1675e+06,7.01497e+06,7.06552e+06
32,1024,1,10,6.16687e+06,7.01516e+06,7.06734e+06
32,1024,1,11,6.1697e+06,7.01491e+06,7.06683e+06
32,1024,1,12,6.16636e+06,7.01502e+06,7.0674e+06
32,1024,1,13,6.16742e+06,7.01507e+06,7.06716e+06
32,1024,1,14,6.16963e+06,7.01518e+06,7.06677e+06
32,1024,1,15,6.16749e+06,7.01508e+06,7.06581e+06
32,1024,1,16,6.16701e+06,7.01507e+06,7.06585e+06
32,1024,1,17,6.17005e+06,7.01518e+06,7.06569e+06
32,1024,1,18,6.16865e+06,7.01518e+06,7.06605e+06
32,1024,1,19,6.16998e+06,7.01518e+06,7.06702e+06
32,1024,1,20,6.17049e+06,7.01517e+06,7.06604e+06
32,1024,1,21,6.16773e+06,7.01493e+06,7.06655e+06
32,1024,1,22,6.17008e+06,7.01499e+06,7.06713e+06
32,1024,1,23,6.17034e+06,7.0151e+06,7.06714e+06
32,1024,1,24,6.17012e+06,7.01514e+06,7.06669e+06
32,1024,1,25,6.17047e+06,7.01485e+06,7.06714e+06
32,1024,1,26,6.16947e+06,7.01496e+06,7.06619e+06
32,1024,1,27,6.17016e+06,7.01501e+06,7.06664e+06
32,1024,1,28,6.17039e+06,7.01517e+06,7.06622e+06
32,1024,1,29,6.17022e+06,7.01514e+06,7.06627e+06
32,1024,1,30,6.17027e+06,7.01524e+06,7.06495e+06
32,1024,1,31,6.17024e+06,7.01494e+06,7.06485e+06
32,1024,2,0,5.6345e+06,6.82413e+06,6.89094e+06
32,1024,2,1,5.63636e+06,6.82421e+06,6.89017e+06
32,1024,2,2,5.63593e+06,6.82495e+06,6.88911e+06
32,1024,2,3,5.63607e+06,6.82461e+06,6.89004e+06
32,1024,2,4,5.63415e+06,6.82491e+06,6.8892e+06
32,1024,2,5,5.63624e+06,6.82445e+06,6.89111e+06
32,1024,2,6,5.6348e+06,6.82445e+06,6.88995e+06
32,1024,2,7,5.63675e+06,6.82518e+06,6.89077e+06
32,1024,2,8,5.63649e+06,6.82493e+06,6.88953e+06
32,1024,2,9,5.63739e+06,6.82533e+06,6.89101e+06
32,1024,2,10,5.63574e+06,6.82437e+06,6.89043e+06
32,1024,2,11,5.63859e+06,6.82509e+06,6.89082e+06
32,1024,2,12,5.6387e+06,6.825e+06,6.88955e+06
32,1024,2,13,5.63684e+06,6.82485e+06,6.88959e+06
32,1024,2,14,5.63746e+06,6.82502e+06,6.89202e+06
32,1024,2,15,5.63652e+06,6.82439e+06,6.8904e+06
32,1024,2,16,5.63748e+06,6.82467e+06,6.89005e+06
32,1024,2,17,5.63763e+06,6.82486e+06,6.89058e+06
32,1024,2,18,5.63877e+06,6.82541e+06,6.88976e+06
32,1024,2,19,5.63945e+06,6.82525e+06,6.89006e+06
32,1024,2,20,5.63899e+06,6.82428e+06,6.89129e+06
32,1024,2,21,5.63899e+06,6.82496e+06,6.89166e+06
32,1024,2,22,5.63897e+06,6.8244e+06,6.89088e+06
32,1024,2,23,5.63906e+06,6.82437e+06,6.89006e+06
32,1024,2,24,5.63891e+06,6.82467e+06,6.89043e+06
32,1024,2,25,5.63939e+06,6.82476e+06,6.89042e+06
32,1024,2,26,5.63921e+06,6.82528e+06,6.8904e+06
32,1024,2,27,5.6394e+06,6.82569e+06,6.88994e+06
32,1024,2,28,5.63912e+06,6.82534e+06,6.88987e+06
32,1024,2,29,5.6391e+06,6.82465e+06,6.89008e+06
32,1024,2,30,5.63908e+06,6.825e+06,6.88983e+06
32,1024,2,31,5.6391e+06,6.82534e+06,6.89142e+06
32,1024,3,0,6.09762e+06,6.98169e+06,7.03721e+06
32,1024,3,1,6.09564e+06,6.98188e+06,7.03661e+06
32,1024,3,2,6.09274e+06,6.98169e+06,7.03689e+06
32,1024,3,3,6.09474e+06,6.98212e+06,7.03645e+06
32,1024,3,4,6.09718e+06,6.98205e+06,7.03764e+06
32,1024,3,5,6.09298e+06,6.98192e+06,7.03558e+06
32,1024,3,6,6.09605e+06,6.98185e+06,7.03701e+06
32,1024,3,7,6.0972e+06,6.98199e+06,7.03686e+06
32,1024,3,8,6.0932e+06,6.98195e+06,7.03607e+06
32,1024,3,9,6.09591e+06,6.98217e+06,7.03642e+06
32,1024,3,10,6.09526e+06,6.98204e+06,7.03701e+06
32,1024,3,11,6.0941e+06,6.98186e+06,7.03524e+06
32,1024,3,12,6.09472e+06,6.98148e+06,7.03648e+06
32,1024,3,13,6.09912e+06,6.9819e+06,7.03667e+06
32,1024,3,14,6.09863e+06,6.98157e+06,7.03509e+06
32,1024,3,15,6.09624e+06,6.98205e+06,7.03811e+06
32,1024,3,16,6.09897e+06,6.98221e+06,7.03707e+06
32,1024,3,17,6.09592e+06,6.98229e+06,7.03589e+06
32,1024,3,18,6.09716e+06,6.98198e+06,7.0376e+06
32,1024,3,19,6.09758e+06,6.98199e+06,7.03697e+06
32,1024,3,20,6.09733e+06,6.98194e+06,7.03606e+06
32,1024,3,21,6.09942e+06,6.98226e+06,7.03602e+06
32,1024,3,22,6.09961e+06,6.98173e+06,7.03683e+06
32,1024,3,23,6.09941e+06,6.98198e+06,7.03738e+06
32,1024,3,24,6.09893e+06,6.98185e+06,7.03715e+06
32,1024,3,25,6.0989e+06,6.9819e+06,7.03724e+06
32,1024,3,26,6.09887e+06,6.98161e+06,7.03792e+06
32,1024,3,27,6.09742e+06,6.98165e+06,7.03606e+06
32,1024,3,28,6.0996e+06,6.982e+06,7.03785e+06
32,1024,3,29,6.09898e+06,6.98196e+06,7.036e+06
32,1024,3,30,6.09899e+06,6.98223e+06,7.0369e+06
32,1024,3,31,6.09914e+06,6.98243e+06,7.03587e+06
64,1024,1,0,1.40187e+07,1.3909e+07,1.4625e+07
64,1024,1,1,1.40028e+07,1.39093e+07,1.46158e+07
64,1024,1,2,1.40182e+07,1.39089e+07,1.46243e+07
64,1024,1,3,1.402e+07,1.39088e+07,1.46387e+07
64,1024,1,4,1.40114e+07,1.39091e+07,1.46261e+07
64,1024,1,5,1.40207e+07,1.3909e+07,1.46218e+07
64,1024,1,6,1.40213e+07,1.3909e+07,1.46228e+07
64,1024,1,7,1.40218e+07,1.39092e+07,1.46317e+07
64,1024,1,8,1.40218e+07,1.39093e+07,1.46199e+07
64,1024,1,9,1.40217e+07,1.39092e+07,1.46164e+07
64,1024,1,10,1.4022e+07,1.39093e+07,1.46209e+07
64,1024,1,11,1.40223e+07,1.39092e+07,1.46217e+07
64,1024,1,12,1.40224e+07,1.39092e+07,1.46375e+07
64,1024,1,13,1.40225e+07,1.39088e+07,1.46401e+07
64,1024,1,14,1.40226e+07,1.39094e+07,1.46349e+07
64,1024,1,15,1.40227e+07,1.3909e+07,1.46329e+07
64,1024,1,16,1.40227e+07,1.39091e+07,1.46254e+07
64,1024,1,17,1.40232e+07,1.39092e+07,1.46276e+07
64,1024,1,18,1.40229e+07,1.3909e+07,1.4617e+07
64,1024,1,19,1.40231e+07,1.39097e+07,1.46218e+07
64,1024,1,20,1.40233e+07,1.39093e+07,1.46194e+07
64,1024,1,21,1.40231e+07,1.39091e+07,1.46246e+07
64,1024,1,22,1.40231e+07,1.3909e+07,1.46402e+07
64,1024,1,23,1.40234e+07,1.39095e+07,1.46337e+07
64,1024,1,24,1.40234e+07,1.39094e+07,1.46348e+07
64,1024,1,25,1.40235e+07,1.39093e+07,1.4626e+07
64,1024,1,26,1.40234e+07,1.3909e+07,1.46246e+07
64,1024,1,27,1.40235e+07,1.3909e+07,1.46277e+07
64,1024,1,28,1.40234e+07,1.39091e+07,1.46279e+07
64,1024,1,29,1.40233e+07,1.39092e+07,1.46265e+07
64,1024,1,30,1.40232e+07,1.39091e+07,1.4625e+07
64,1024,1,31,1.40234e+07,1.39094e+07,1.4631e+07
64,1024,1,32,1.40235e+07,1.39092e+07,1.46311e+07
64,1024,1,33,1.40236e+07,1.39089e+07,1.46321e+07
64,1024,1,34,1.40234e+07,1.39093e+07,1.46227e+07
64,1024,1,35,1.40236e+07,1.39094e+07,1.46127e+07
64,1024,1,36,1.40235e+07,1.39091e+07,1.46129e+07
64,1024,1,37,1.40237e+07,1.39094e+07,1.46209e+07
64,1024,1,38,1.40238e+07,1.39094e+07,1.46245e+07
64,1024,1,39,1.40234e+07,1.39093e+07,1.46161e+07
64,1024,1,40,1.40235e+07,1.39093e+07,1.46166e+07
64,1024,1,41,1.40236e+07,1.39095e+07,1.4621e+07
64,1024,1,42,1.40237e+07,1.39094e+07,1.46249e+07
64,1024,1,43,1.40235e+07,1.39092e+07,1.46254e+07
64,1024,1,44,1.40234e+07,1.39091e+07,1.46233e+07
64,1024,1,45,1.40237e+07,1.39092e+07,1.4627e+07
64,1024,1,46,1.40239e+07,1.39094e+07,1.46233e+07
64,1024,1,47,1.40235e+07,1.39091e+07,1.46282e+07
64,1024,1,48,1.40234e+07,1.39091e+07,1.46278e+07
64,1024,1,49,1.40235e+07,1.39091e+07,1.4622e+07
64,1024,1,50,1.40236e+07,1.39091e+07,1.46182e+07
64,1024,1,51,1.40236e+07,1.39093e+07,1.4627e+07
64,1024,1,52,1.40234e+07,1.39093e+07,1.46275e+07
64,1024,1,53,1.40234e+07,1.3909e+07,1.46314e+07
64,1024,1,54,1.40233e+07,1.3909e+07,1.46266e+07
64,1024,1,55,1.40236e+07,1.39093e+07,1.46376e+07
64,1024,1,56,1.40239e+07,1.39091e+07,1.46348e+07
64,1024,1,57,1.40237e+07,1.39087e+07,1.46381e+07
64,1024,1,58,1.40234e+07,1.39088e+07,1.46403e+07
64,1024,1,59,1.40235e+07,1.39089e+07,1.46381e+07
64,1024,1,60,1.40234e+07,1.39091e+07,1.46368e+07
64,1024,1,61,1.40233e+07,1.39092e+07,1.46356e+07
64,1024,1,62,1.40203e+07,1.39091e+07,1.46162e+07
64,1024,1,63,1.40232e+07,1.39094e+07,1.46337e+07
64,1024,2,0,1.71466e+07,1.40147e+07,2.59065e+07
64,1024,2,1,1.71441e+07,1.40145e+07,2.59084e+07
64,1024,2,2,1.71399e+07,1.40148e+07,2.58997e+07
64,1024,2,3,1.7115e+07,1.40146e+07,2.59065e+07
64,1024,2,4,1.71243e+07,1.40145e+07,2.58967e+07
64,1024,2,5,1.7116e+07,1.40153e+07,2.59005e+07
64,1024,2,6,1.71439e+07,1.40153e+07,2.59023e+07
64,1024,2,7,1.71171e+07,1.40151e+07,2.59018e+07
64,1024,2,8,1.7144e+07,1.4015e+07,2.59006e+07
64,1024,2,9,1.71444e+07,1.40153e+07,2.59045e+07
64,1024,2,10,1.71405e+07,1.4015e+07,2.58981e+07
64,1024,2,11,1.71447e+07,1.40149e+07,2.59003e+07
64,1024,2,12,1.71443e+07,1.40149e+07,2.58987e+07
64,1024,2,13,1.71461e+07,1.40144e+07,2.59048e+07
64,1024,2,14,1.71456e+07,1.40144e+07,2.59041e+07
64,1024,2,15,1.71456e+07,1.40147e+07,2.59098e+07
64,1024,2,16,1.71461e+07,1.4015e+07,2.59057e+07
64,1024,2,17,1.71462e+07,1.40148e+07,2.58997e+07
64,1024,2,18,1.7134e+07,1.40144e+07,2.59143e+07
64,1024,2,19,1.71464e+07,1.40152e+07,2.58986e+07
64,1024,2,20,1.71463e+07,1.4015e+07,2.58951e+07
64,1024,2,21,1.71468e+07,1.4015e+07,2.58991e+07
64,1024,2,22,1.71468e+07,1.40146e+07,2.59013e+07
64,1024,2,23,1.71467e+07,1.40145e+07,2.59012e+07
64,1024,2,24,1.71471e+07,1.40147e+07,2.59009e+07
64,1024,2,25,1.71424e+07,1.40143e+07,2.59068e+07
64,1024,2,26,1.71473e+07,1.40148e+07,2.58985e+07
64,1024,2,27,1.71472e+07,1.40148e+07,2.59023e+07
64,1024,2,28,1.71468e+07,1.40152e+07,2.58993e+07
64,1024,2,29,1.71469e+07,1.40153e+07,2.59031e+07
64,1024,2,30,1.71471e+07,1.40151e+07,2.59012e+07
64,1024,2,31,1.71472e+07,1.4015e+07,2.59034e+07
64,1024,2,32,1.71469e+07,1.40149e+07,2.58971e+07
64,1024,2,33,1.71473e+07,1.40156e+07,2.5899e+07
64,1024,2,34,1.71474e+07,1.40153e+07,2.59012e+07
64,1024,2,35,1.71473e+07,1.4015e+07,2.59123e+07
64,1024,2,36,1.71475e+07,1.40151e+07,2.59035e+07
64,1024,2,37,1.71478e+07,1.40149e+07,2.59126e+07
64,1024,2,38,1.71476e+07,1.40152e+07,2.59065e+07
64,1024,2,39,1.7147e+07,1.40148e+07,2.58968e+07
64,1024,2,40,1.71473e+07,1.40152e+07,2.5898e+07
64,1024,2,41,1.71476e+07,1.40157e+07,2.59006e+07
64,1024,2,42,1.7145e+07,1.40147e+07,2.58995e+07
64,1024,2,43,1.71472e+07,1.4015e+07,2.59069e+07
64,1024,2,44,1.71472e+07,1.40148e+07,2.59038e+07
64,1024,2,45,1.71475e+07,1.40152e+07,2.59007e+07
64,1024,2,46,1.71476e+07,1.40151e+07,2.59014e+07
64,1024,2,47,1.71473e+07,1.40151e+07,2.59016e+07
64,1024,2,48,1.71472e+07,1.40148e+07,2.58995e+07
64,1024,2,49,1.71482e+07,1.40146e+07,2.59011e+07
64,1024,2,50,1.7147e+07,1.40144e+07,2.58999e+07
64,1024,2,51,1.71486e+07,1.40145e+07,2.59066e+07
64,1024,2,52,1.71488e+07,1.40149e+07,2.59123e+07
64,1024,2,53,1.71482e+07,1.40142e+07,2.59048e+07
64,1024,2,54,1.71482e+07,1.40148e+07,2.59066e+07
64,1024,2,55,1.71481e+07,1.40148e+07,2.59062e+07
64,1024,2,56,1.71481e+07,1.40146e+07,2.59068e+07
64,1024,2,57,1.71483e+07,1.40145e+07,2.59068e+07
64,1024,2,58,1.71478e+07,1.40142e+07,2.59075e+07
64,1024,2,59,1.71481e+07,1.40145e+07,2.59093e+07
64,1024,2,60,1.7148e+07,1.40144e+07,2.59102e+07
64,1024,2,61,1.7148e+07,1.40148e+07,2.59102e+07
64,1024,2,62,1.71479e+07,1.40152e+07,2.59087e+07
64,1024,2,63,1.7148e+07,1.40155e+07,2.59035e+07
64,1024,3,0,1.37123e+07,1.37472e+07,1.39548e+07
64,1024,3,1,1.37089e+07,1.37471e+07,1.39394e+07
64,1024,3,2,1.37149e+07,1.37474e+07,1.3951e+07
64,1024,3,3,1.37261e+07,1.37473e+07,1.39411e+07
64,1024,3,4,1.37211e+07,1.37471e+07,1.39576e+07
64,1024,3,5,1.37029e+07,1.37474e+07,1.39481e+07
64,1024,3,6,1.37228e+07,1.37475e+07,1.39478e+07
64,1024,3,7,1.37259e+07,1.37472e+07,1.39558e+07
64,1024,3,8,1.37264e+07,1.37476e+07,1.39443e+07
64,1024,3,9,1.37438e+07,1.37472e+07,1.39555e+07
64,1024,3,10,1.37271e+07,1.37473e+07,1.39396e+07
64,1024,3,11,1.37255e+07,1.37471e+07,1.39445e+07
64,1024,3,12,1.37258e+07,1.37475e+07,1.39581e+07
64,1024,3,13,1.37453e+07,1.37473e+07,1.39531e+07
64,1024,3,14,1.37289e+07,1.37475e+07,1.39493e+07
64,1024,3,15,1.37461e+07,1.37478e+07,1.3933e+07
64,1024,3,16,1.37465e+07,1.37472e+07,1.39566e+07
64,1024,3,17,1.37325e+07,1.37475e+07,1.39465e+07
64,1024,3,18,1.37439e+07,1.37474e+07,1.39415e+07
64,1024,3,19,1.37389e+07,1.37473e+07,1.3953e+07
64,1024,3,20,1.37478e+07,1.37471e+07,1.40202e+07
64,1024,3,21,1.37447e+07,1.37475e+07,1.39604e+07
64,1024,3,22,1.37448e+07,1.37472e+07,1.39522e+07
64,1024,3,23,1.3745e+07,1.3748e+07,1.39486e+07
64,1024,3,24,1.37455e+07,1.37473e+07,1.39806e+07
64,1024,3,25,1.37455e+07,1.37474e+07,1.39403e+07
64,1024,3,26,1.37457e+07,1.37474e+07,1.39443e+07
64,1024,3,27,1.37458e+07,1.37473e+07,1.39518e+07
64,1024,3,28,1.37459e+07,1.37474e+07,1.39553e+07
64,1024,3,29,1.3746e+07,1.37473e+07,1.39491e+07
64,1024,3,30,1.37461e+07,1.37472e+07,1.39408e+07
64,1024,3,31,1.37464e+07,1.37475e+07,1.39457e+07
64,1024,3,32,1.37467e+07,1.3747e+07,1.39504e+07
64,1024,3,33,1.37468e+07,1.37474e+07,1.39517e+07
64,1024,3,34,1.37468e+07,1.37466e+07,1.39499e+07
64,1024,3,35,1.37468e+07,1.37473e+07,1.39479e+07
64,1024,3,36,1.37471e+07,1.37475e+07,1.39641e+07
64,1024,3,37,1.37471e+07,1.37471e+07,1.39533e+07
64,1024,3,38,1.37473e+07,1.37472e+07,1.39612e+07
64,1024,3,39,1.37472e+07,1.37473e+07,1.39549e+07
64,1024,3,40,1.37474e+07,1.37478e+07,1.39452e+07
64,1024,3,41,1.37479e+07,1.37475e+07,1.39691e+07
64,1024,3,42,1.37477e+07,1.37476e+07,1.3952e+07
64,1024,3,43,1.3748e+07,1.37476e+07,1.39395e+07
64,1024,3,44,1.37477e+07,1.37476e+07,1.39325e+07
64,1024,3,45,1.37481e+07,1.37473e+07,1.39843e+07
64,1024,3,46,1.37483e+07,1.37474e+07,1.39752e+07
64,1024,3,47,1.3748e+07,1.37471e+07,1.39546e+07
64,1024,3,48,1.37483e+07,1.37475e+07,1.39532e+07
64,1024,3,49,1.37482e+07,1.37474e+07,1.3939e+07
64,1024,3,50,1.37483e+07,1.37476e+07,1.3951e+07
64,1024,3,51,1.37484e+07,1.37475e+07,1.39409e+07
64,1024,3,52,1.37482e+07,1.37472e+07,1.39405e+07
64,1024,3,53,1.37484e+07,1.37471e+07,1.39447e+07
64,1024,3,54,1.37486e+07,1.37473e+07,1.39514e+07
64,1024,3,55,1.37488e+07,1.37468e+07,1.40797e+07
64,1024,3,56,1.37489e+07,1.3747e+07,1.40821e+07
64,1024,3,57,1.37488e+07,1.37473e+07,1.39516e+07
64,1024,3,58,1.37488e+07,1.37469e+07,1.39503e+07
64,1024,3,59,1.37489e+07,1.3747e+07,1.40262e+07
64,1024,3,60,1.37487e+07,1.37473e+07,1.39448e+07
64,1024,3,61,1.37489e+07,1.37476e+07,1.39487e+07
64,1024,3,62,1.3749e+07,1.37474e+07,1.39605e+07
64,1024,3,63,1.3749e+07,1.37472e+07,1.39495e+07
