time_sec,clients,run,throughput
17,8,1,7573564
18,8,1,7568178
19,8,1,7571466
20,8,1,7567424
21,8,1,7569677
22,8,1,7569883
23,8,1,7572367
24,8,1,7570085
25,8,1,7567916
26,8,1,7569693
27,8,1,7570750
28,8,1,7567597
29,8,1,7568769
30,8,1,7566298
31,8,1,7572471
32,8,1,7568411
33,8,1,7571990
34,8,1,7568145
35,8,1,7569718
36,8,1,7564999
37,8,1,7570426
38,8,1,7567340
39,8,1,7570409
40,8,1,7568172
41,8,1,7571180
42,8,1,7569151
43,8,1,7573395
44,8,1,7569925
45,8,1,7569901
46,8,1,7568409
47,8,1,7566113
48,8,1,7569623
49,8,1,7571023
50,8,1,7566514
51,8,1,7569362
52,8,1,7566186
53,8,1,7570363
54,8,1,7568305
55,8,1,7570658
56,8,1,7567928
57,8,1,7570463
58,8,1,7565992
59,8,1,7571326
60,8,1,7567822
61,8,1,14126
1,8,2,7791371
2,8,2,7546703
3,8,2,7545034
4,8,2,7545696
5,8,2,7544392
6,8,2,7545883
7,8,2,7545092
8,8,2,7546292
9,8,2,7545102
10,8,2,7552867
11,8,2,7553539
12,8,2,7553976
13,8,2,7552184
14,8,2,7555175
15,8,2,7550374
16,8,2,7554707
17,8,2,7551320
18,8,2,7556272
19,8,2,7552697
20,8,2,7554327
21,8,2,7551921
22,8,2,7555169
23,8,2,7553306
24,8,2,7554283
25,8,2,7553838
26,8,2,7554678
27,8,2,7553763
28,8,2,7554447
29,8,2,7552444
30,8,2,7554408
31,8,2,7551482
32,8,2,7553175
33,8,2,7549912
34,8,2,7556837
35,8,2,7551772
36,8,2,7549841
37,8,2,7551724
38,8,2,7553069
39,8,2,7550722
40,8,2,7555051
41,8,2,7552415
42,8,2,7554331
43,8,2,7549215
44,8,2,7553936
45,8,2,7550823
46,8,2,7555719
47,8,2,7550223
48,8,2,7551700
49,8,2,7550385
50,8,2,7551570
51,8,2,7547431
52,8,2,7550248
53,8,2,7548133
54,8,2,7552936
55,8,2,7551562
56,8,2,7553195
57,8,2,7549876
58,8,2,7552961
59,8,2,7551647
60,8,2,7554598
61,8,2,14949
1,8,3,7480210
2,8,3,7440673
3,8,3,7444835
4,8,3,7442651
5,8,3,7443373
6,8,3,7440163
7,8,3,7440509
8,8,3,7440340
9,8,3,7446849
10,8,3,7446519
11,8,3,7448613
12,8,3,7447656
13,8,3,7445646
14,8,3,7447144
15,8,3,7450986
16,8,3,7447182
17,8,3,7450394
18,8,3,7447786
19,8,3,7450191
20,8,3,7447823
21,8,3,7451434
22,8,3,7447923
23,8,3,7448547
24,8,3,7446793
25,8,3,7450291
26,8,3,7448614
27,8,3,7450537
28,8,3,7446143
29,8,3,7448855
30,8,3,7447972
31,8,3,7449897
32,8,3,7447758
33,8,3,7450433
34,8,3,7446885
35,8,3,7449361
36,8,3,7446594
37,8,3,7448717
38,8,3,7448668
39,8,3,7449316
40,8,3,7447562
41,8,3,7452857
42,8,3,7447528
43,8,3,7450612
44,8,3,7446913
45,8,3,7449841
46,8,3,7448743
47,8,3,7449219
48,8,3,7448915
49,8,3,7450693
50,8,3,7446010
51,8,3,7449006
52,8,3,7446963
53,8,3,7450128
54,8,3,7446603
55,8,3,7451769
56,8,3,7448646
57,8,3,7449019
58,8,3,7449090
59,8,3,7450071
60,8,3,7451846
61,8,3,14372
1,16,1,10591728
2,16,1,10650382
3,16,1,10650484
4,16,1,10651925
5,16,1,10649100
6,16,1,10652592
7,16,1,10649971
8,16,1,10655404
9,16,1,10651160
10,16,1,10653077
11,16,1,10648864
12,16,1,10650843
13,16,1,10646709
14,16,1,10648269
15,16,1,10654057
16,16,1,10655421
17,16,1,10648134
18,16,1,10653939
19,16,1,10645602
20,16,1,10646153
21,16,1,10645436
22,16,1,10651927
23,16,1,10648874
24,16,1,10653162
25,16,1,10649093
26,16,1,10648620
27,16,1,10648660
28,16,1,10650435
29,16,1,10653909
30,16,1,10647191
31,16,1,10646153
32,16,1,10648684
33,16,1,10640857
34,16,1,10642926
35,16,1,10643979
36,16,1,10648134
37,16,1,10641334
38,16,1,10645410
39,16,1,10646040
40,16,1,10646686
41,16,1,10647374
42,16,1,10646133
43,16,1,10641835
44,16,1,10653155
45,16,1,10641505
46,16,1,10645207
47,16,1,10636973
48,16,1,10638487
49,16,1,10633397
50,16,1,10636578
51,16,1,10637591
52,16,1,10632530
53,16,1,10638200
54,16,1,10635551
55,16,1,10634628
56,16,1,10634505
57,16,1,10627331
58,16,1,10638421
59,16,1,10632903
60,16,1,10636090
61,16,1,96014
1,16,2,10645169
2,16,2,10700981
3,16,2,10710212
4,16,2,10704690
5,16,2,10704259
6,16,2,10701313
7,16,2,10701069
8,16,2,10696576
9,16,2,10707819
10,16,2,10705724
11,16,2,10703693
12,16,2,10705511
13,16,2,10698813
14,16,2,10701136
15,16,2,10700649
16,16,2,10701869
17,16,2,10696938
18,16,2,10701734
19,16,2,10703410
20,16,2,10699471
21,16,2,10703269
22,16,2,10705125
23,16,2,10702590
24,16,2,10698251
25,16,2,10704219
26,16,2,10704733
27,16,2,10704171
28,16,2,10687260
29,16,2,10696549
30,16,2,10694197
31,16,2,10691623
32,16,2,10689252
33,16,2,10696737
34,16,2,10686851
35,16,2,10688281
36,16,2,10688431
37,16,2,10692973
38,16,2,10687388
39,16,2,10693291
40,16,2,10688333
41,16,2,10693857
42,16,2,10684221
43,16,2,10692456
44,16,2,10692800
45,16,2,10700411
46,16,2,10689984
47,16,2,10695324
48,16,2,10687001
49,16,2,10691515
50,16,2,10682324
51,16,2,10683444
52,16,2,10692095
53,16,2,10693921
54,16,2,10689299
55,16,2,10692379
56,16,2,10689353
57,16,2,10694534
58,16,2,10687675
59,16,2,10695637
60,16,2,10689580
61,16,2,56048
1,16,3,10491762
2,16,3,10543590
3,16,3,10542825
4,16,3,10533892
5,16,3,10538690
6,16,3,10534816
7,16,3,10535960
8,16,3,10530257
9,16,3,10535746
10,16,3,10538058
11,16,3,10541459
12,16,3,10539700
13,16,3,10536080
14,16,3,10532103
15,16,3,10540142
16,16,3,10538486
17,16,3,10531495
18,16,3,10535192
19,16,3,10538524
20,16,3,10534206
21,16,3,10537030
22,16,3,10539711
23,16,3,10527172
24,16,3,10533149
25,16,3,10537956
26,16,3,10532542
27,16,3,10536315
28,16,3,10531780
29,16,3,10538360
30,16,3,10532733
31,16,3,10540441
32,16,3,10536095
33,16,3,10541616
34,16,3,10532484
35,16,3,10535639
36,16,3,10535978
37,16,3,10532444
38,16,3,10531041
39,16,3,10539674
40,16,3,10532275
41,16,3,10536116
42,16,3,10528679
43,16,3,10530911
44,16,3,10525968
45,16,3,10533096
46,16,3,10534506
47,16,3,10530737
48,16,3,10530776
49,16,3,10528563
50,16,3,10532755
51,16,3,10535032
52,16,3,10522687
53,16,3,10526461
54,16,3,10531841
55,16,3,10533909
56,16,3,10533148
57,16,3,10534896
58,16,3,10532504
59,16,3,10534430
60,16,3,10537931
61,16,3,47389
1,32,1,7830994
2,32,1,7672669
3,32,1,7306683
4,32,1,7214783
5,32,1,6848562
6,32,1,6748838
7,32,1,6348802
8,32,1,6247656
9,32,1,5854985
10,32,1,5738479
11,32,1,5329402
12,32,1,4791967
13,32,1,4671314
14,32,1,4675163
15,32,1,4674782
16,32,1,4667935
17,32,1,4667354
18,32,1,4673531
19,32,1,4675790
20,32,1,4676564
21,32,1,4675484
22,32,1,4678838
23,32,1,4672449
24,32,1,4678599
25,32,1,4675910
26,32,1,4679152
27,32,1,4674841
28,32,1,4676523
29,32,1,4670869
30,32,1,4677570
31,32,1,4675664
32,32,1,4678584
33,32,1,4675518
34,32,1,4673501
35,32,1,4670840
36,32,1,4672300
37,32,1,4671081
38,32,1,4669479
39,32,1,4672032
40,32,1,4676389
41,32,1,4677838
42,32,1,4671519
43,32,1,4669073
44,32,1,4671384
45,32,1,4673055
46,32,1,4678486
47,32,1,4669699
48,32,1,4670842
49,32,1,4670834
50,32,1,4677619
51,32,1,4671849
52,32,1,4672576
53,32,1,4666901
54,32,1,4673049
55,32,1,4672136
56,32,1,4669745
57,32,1,4672068
58,32,1,4678820
59,32,1,4677132
60,32,1,4672965
61,32,1,32576
1,32,2,9355049
2,32,2,9036238
3,32,2,8960998
4,32,2,8576458
5,32,2,8487751
6,32,2,8123563
7,32,2,8044105
8,32,2,7650344
9,32,2,7593808
10,32,2,7547482
11,32,2,7558339
12,32,2,7167855
13,32,2,7072287
14,32,2,6645583
15,32,2,6551345
16,32,2,6115947
17,32,2,6017438
18,32,2,5568372
19,32,2,5471155
20,32,2,5011874
21,32,2,4897602
22,32,2,4897774
23,32,2,4899353
24,32,2,4896527
25,32,2,4898453
26,32,2,4893725
27,32,2,4898952
28,32,2,4895706
29,32,2,4902479
30,32,2,4897742
31,32,2,4900723
32,32,2,4898551
33,32,2,4898525
34,32,2,4898105
35,32,2,4900901
36,32,2,4896449
37,32,2,4897384
38,32,2,4898468
39,32,2,4898357
40,32,2,4896855
41,32,2,4903595
42,32,2,4898493
43,32,2,4903456
